SiteName,Easting,Northing
0,,
M35/1693,1566147.0,5187080.0
M35/1694,1565961.0,5187145.0
M35/1699,1573155.0,5194097.0
M35/1706,1567850.0,5188624.0
M35/1707,1566700.0,5187985.0
M35/1708,1566361.0,5187925.0
M35/1709,1566021.0,5187425.0
M35/1710,1565651.0,5186835.0
M35/1711,1571019.0,5180198.0
M35/1713,1564951.0,5186935.0
M35/1714,1565201.0,5186985.0
M35/1715,1568200.0,5187285.0
M35/1716,1565701.0,5186385.0
M35/1717,1565401.0,5186685.0
M35/1718,1565001.0,5186335.0
M35/1719,1564201.0,5186085.0
M35/1720,1564201.0,5185985.0
M35/1721,1566600.0,5186035.0
M35/1723,1564001.0,5185985.0
M35/1724,1564401.0,5186685.0
M35/1725,1571998.0,5184886.0
M35/1726,1568041.0,5190417.0
M35/1727,1568071.0,5190800.0
M35/1728,1568550.0,5191034.0
M35/1729,1568100.0,5190384.0
M35/1730,1568150.0,5190684.0
M35/1731,1567300.0,5190034.0
M35/1732,1566500.0,5190304.0
M35/1733,1566550.0,5190584.0
M35/1734,1566350.0,5190034.0
M35/1735,1566201.0,5189984.0
M35/1736,1567200.0,5190484.0
M35/1737,1566829.0,5190226.0
M35/1738,1567001.0,5190393.0
M35/1739,1562302.0,5186285.0
M35/1740,1562632.0,5186295.0
M35/1741,1562852.0,5186385.0
M35/1742,1562302.0,5186685.0
M35/1743,1561802.0,5186285.0
M35/1744,1566800.0,5189934.0
M35/1745,1561302.0,5185885.0
M35/1747,1564401.0,5186585.0
M35/1748,1566101.0,5187645.0
M35/1752,1565890.0,5187684.0
M35/17636,1563660.0,5184911.0
M35/17658,1559411.0,5178932.0
M35/17744,1551835.0,5192066.0
M35/17757,1548667.0,5181586.0
M35/17956,1553936.0,5179279.0
M35/17994,1560683.0,5200033.0
M35/18017,1574736.0,5202789.0
M35/18018,1574655.0,5202772.0
M35/18078,1544322.0,5183906.0
M35/1816,1542858.0,5203439.0
M35/1826,1567300.0,5202779.0
M35/1838,1554353.0,5187764.0
M35/18383,1542835.0,5198429.0
M35/1839,1560803.0,5179787.0
M35/18400,1554653.0,5182539.0
M35/1841,1561403.0,5179688.0
M35/1843,1561802.0,5179488.0
M35/1846,1562432.0,5181457.0
M35/1847,1563602.0,5179388.0
M35/1849,1562452.0,5178938.0
M35/1850,1565201.0,5178788.0
M35/1851,1565770.0,5179846.0
M35/1852,1565756.0,5179854.0
M35/1854,1562991.0,5180105.0
M35/1857,1563544.0,5179211.0
M35/1859,1564187.0,5179227.0
M35/1860,1564183.0,5179350.0
M35/1861,1562612.0,5179897.0
M35/18612,1570344.0,5178387.0
M35/1862,1564102.0,5180187.0
M35/1863,1562302.0,5181087.0
M35/18638,1558408.0,5197930.0
M35/1864,1561619.0,5178526.0
M35/1865,1561363.0,5178795.0
M35/1869,1575050.0,5180162.0
M35/1870,1572529.0,5182166.0
M35/1871,1576852.0,5183054.0
M35/1872,1578762.0,5180039.0
M35/18734,1577566.0,5182999.0
M35/18743,1541322.0,5189676.0
M35/1877,1565761.0,5179848.0
M35/1878,1562668.0,5178921.0
M35/1883,1563449.0,5179165.0
M35/18832,1544812.0,5207892.0
M35/1932,1570859.0,5180308.0
M35/1938,1567464.0,5179536.0
M35/1941,1567798.0,5180128.0
M35/1943,1568228.0,5179989.0
M35/1944,1569406.0,5183360.0
M35/1945,1569405.0,5183361.0
M35/1946,1569405.0,5183362.0
M35/1974,1571099.0,5180388.0
M35/1975,1574397.0,5183540.0
M35/1976,1572545.0,5182178.0
M35/1977,1571825.0,5183704.0
M35/1978,1570551.0,5182185.0
M35/1979,1570568.0,5182178.0
M35/1982,1570799.0,5180188.0
M35/1987,1567805.0,5180125.0
M35/2045,1577296.0,5183487.0
M35/2054,1567587.0,5182944.0
M35/2108,1568300.0,5180088.0
M35/2109,1569899.0,5179588.0
M35/2112,1571499.0,5179088.0
M35/2114,1570399.0,5179388.0
M35/2132,1576854.0,5183082.0
M35/2145,1570299.0,5179988.0
M35/2149,1570949.0,5180897.0
M35/2152,1574276.0,5180860.0
M35/2157,1571827.0,5183702.0
M35/2158,1571815.0,5180243.0
M35/2159,1572555.0,5182178.0
M35/2160,1571827.0,5183705.0
M35/2161,1569300.0,5182187.0
M35/2162,1571019.0,5180428.0
M35/2163,1570556.0,5182190.0
M35/2164,1570568.0,5182176.0
M35/2182,1570339.0,5180258.0
M35/2199,1570599.0,5179888.0
M35/2201,1570499.0,5181187.0
M35/2208,1570699.0,5180088.0
M35/2235,1564302.0,5179288.0
M35/2241,1574287.0,5180863.0
M35/2242,1578746.0,5180060.0
M35/2243,1570123.0,5181177.0
M35/2245,1566251.0,5181237.0
M35/2249,1562484.0,5181455.0
M35/2260,1574392.0,5183543.0
M35/2261,1570842.0,5179888.0
M35/2265,1569799.0,5180188.0
M35/2266,1576927.0,5182377.0
M35/2267,1575497.0,5181787.0
M35/2270,1568420.0,5178474.0
M35/2271,1562536.0,5178841.0
M35/2273,1564102.0,5179548.0
M35/2276,1576855.0,5183058.0
M35/2325,1570116.0,5181183.0
M35/2379,1567100.0,5181958.0
M35/2403,1572533.0,5182178.0
M35/2416,1571826.0,5183707.0
M35/2448,1566101.0,5181087.0
M35/2454,1564728.0,5183044.0
M35/2465,1567099.0,5181962.0
M35/2468,1567097.0,5181959.0
M35/2472,1563767.0,5181655.0
M35/2474,1564302.0,5179288.0
M35/2492,1571249.0,5183187.0
M35/2528,1572946.0,5183409.0
M35/2529,1568300.0,5179188.0
M35/2534,1568300.0,5179188.0
M35/2554,1575043.0,5178769.0
M35/2555,1576189.0,5181294.0
M35/2556,1570536.0,5182198.0
M35/2557,1564691.0,5183058.0
M35/2564,1569829.0,5180168.0
M35/2568,1565233.0,5180774.0
M35/2572,1569899.0,5179088.0
M35/2584,1564693.0,5179457.0
M35/2585,1567587.0,5182942.0
M35/2587,1573194.0,5179193.0
M35/2589,1552037.0,5204990.0
M35/2597,1563686.0,5193877.0
M35/2609,1577354.0,5184523.0
M35/2610,1570549.0,5195982.0
M35/2627,1566680.0,5184630.0
M35/2628,1566677.0,5184638.0
M35/2636,1547409.0,5179977.0
M35/2637,1547548.0,5179977.0
M35/2639,1550046.0,5183616.0
M35/2641,1549487.0,5178777.0
M35/2645,1555364.0,5183108.0
M35/2646,1569889.0,5179398.0
M35/2653,1567500.0,5202579.0
M35/2662,1574937.0,5178872.0
M35/2663,1562002.0,5204559.0
M35/2667,1561882.0,5204879.0
M35/2668,1562112.0,5204589.0
M35/2670,1562527.0,5204753.0
M35/2682,1569858.0,5179478.0
M35/2683,1569799.0,5179528.0
M35/2698,1544148.0,5200860.0
M35/2705,1547597.0,5180777.0
M35/2706,1571929.0,5192825.0
M35/2707,1543108.0,5203879.0
M35/2708,1542948.0,5204039.0
M35/2709,1544008.0,5203579.0
M35/2710,1544008.0,5203279.0
M35/2716,1554537.0,5200961.0
M35/2718,1552656.0,5182436.0
M35/2731,1576111.0,5191241.0
M35/2737,1548447.0,5183196.0
M35/2753,1566461.0,5186245.0
M35/2767,1546708.0,5180387.0
M35/2768,1566431.0,5186745.0
M35/2777,1566750.0,5186455.0
M35/2787,1568414.0,5178457.0
M35/2788,1574394.0,5183545.0
M35/2789,1576180.0,5181300.0
M35/2790,1576178.0,5181305.0
M35/2801,1571814.0,5180222.0
M35/2805,1575038.0,5178766.0
M35/2806,1566600.0,5187885.0
M35/2807,1570799.0,5180488.0
M35/2836,1557303.0,5182634.0
M35/2873,1553077.0,5182016.0
M35/2874,1551406.0,5178587.0
M35/2879,1565521.0,5207158.0
M35/2884,1576856.0,5183078.0
M35/2914,1562082.0,5204219.0
M35/2959,1561327.0,5181476.0
M35/2960,1577495.0,5183660.0
M35/2961,1577691.0,5183795.0
M35/2965,1556685.0,5182853.0
M35/2967,1555750.0,5183008.0
M35/2975,1560399.0,5183199.0
M35/2977,1560541.0,5182884.0
M35/3004,1575857.0,5201809.0
M35/3005,1550678.0,5182153.0
M35/3007,1564617.0,5191787.0
M35/3011,1564780.0,5191970.0
M35/3024,1571199.0,5178778.0
M35/3029,1567750.0,5186485.0
M35/3033,1561575.0,5182328.0
M35/3041,1573849.0,5202952.0
M35/3043,1542228.0,5207181.0
M35/3076,1568930.0,5187705.0
M35/3083,1566251.0,5180937.0
M35/3084,1566321.0,5180927.0
M35/3085,1566311.0,5180837.0
M35/3086,1569802.0,5179729.0
M35/3098,1569443.0,5180508.0
M35/3101,1557331.0,5182455.0
M35/3109,1553805.0,5181886.0
M35/3111,1557115.0,5182503.0
M35/3116,1557447.0,5182131.0
M35/3121,1567100.0,5206978.0
M35/3126,1566940.0,5186095.0
M35/3132,1574797.0,5179488.0
M35/3136,1562469.0,5181453.0
M35/3139,1561782.0,5179412.0
M35/3149,1558872.0,5181920.0
M35/3160,1553505.0,5181647.0
M35/3170,1565658.0,5178400.0
M35/3173,1571499.0,5193683.0
M35/3174,1548864.0,5181306.0
M35/3204,1560606.0,5181794.0
M35/3212,1559403.0,5182187.0
M35/3218,1564482.0,5179358.0
M35/3243,1562901.0,5203671.0
M35/3250,1568832.0,5202677.0
M35/3268,1561592.0,5181673.0
M35/3286,1554368.0,5204864.0
M35/3289,1569299.0,5198781.0
M35/3306,1565184.0,5197674.0
M35/3317,1559518.0,5181417.0
M35/3318,1571231.0,5194298.0
M35/3319,1573959.0,5203194.0
M35/3336,1571229.0,5194296.0
M35/3370,1558282.0,5179334.0
M35/3378,1554048.0,5180201.0
M35/3379,1567552.0,5187172.0
M35/3406,1563128.0,5183327.0
M35/3436,1572706.0,5194875.0
M35/3446,1576297.0,5185725.0
M35/3455,1566261.0,5187475.0
M35/3460,1566401.0,5187985.0
M35/3461,1566401.0,5187985.0
M35/3475,1568500.0,5188884.0
M35/3486,1557734.0,5187890.0
M35/3492,1561524.0,5179316.0
M35/3498,1563902.0,5185585.0
M35/3506,1566600.0,5188085.0
M35/3520,1565029.0,5186830.0
M35/3521,1564901.0,5186835.0
M35/3529,1572389.0,5196951.0
M35/3541,1564701.0,5186895.0
M35/3547,1561181.0,5178980.0
M35/3548,1566001.0,5198481.0
M35/3549,1571099.0,5196981.0
M35/3550,1571099.0,5196881.0
M35/3593,1568750.0,5187795.0
M35/3599,1567943.0,5179386.0
M35/3608,1566900.0,5187085.0
M35/3614,1562167.0,5184291.0
M35/3637,1559703.0,5182168.0
M35/3653,1563471.0,5185206.0
M35/3660,1574434.0,5184750.0
M35/3667,1570178.0,5178388.0
M35/3670,1565338.0,5179353.0
M35/3673,1544547.0,5180572.0
M35/3686,1564585.0,5185495.0
M35/3719,1563022.0,5178638.0
M35/3731,1559785.0,5182378.0
M35/3735,1576391.0,5182943.0
M35/3744,1573198.0,5182387.0
M35/3753,1570503.0,5188727.0
M35/3755,1571174.0,5189532.0
M35/3772,1568979.0,5198941.0
M35/3777,1565601.0,5179288.0
M35/3789,1573493.0,5178496.0
M35/3824,1572428.0,5196811.0
M35/4016,1565347.0,5186912.0
M35/4084,1567270.0,5202699.0
M35/4088,1564701.0,5186085.0
M35/4098,1575157.0,5194072.0
M35/4112,1567097.0,5181959.0
M35/4119,1575408.0,5206852.0
M35/4121,1575017.0,5207122.0
M35/4132,1574498.0,5205778.0
M35/4133,1574458.0,5184757.0
M35/4150,1574395.0,5206001.0
M35/4151,1574412.0,5205841.0
M35/4154,1574788.0,5205120.0
M35/4182,1567330.0,5188384.0
M35/4189,1568306.0,5178599.0
M35/4209,1572223.0,5206265.0
M35/4215,1574380.0,5205729.0
M35/4217,1574347.0,5205580.0
M35/4221,1574515.0,5206447.0
M35/4223,1574439.0,5206209.0
M35/4227,1576033.0,5206267.0
M35/4233,1567910.0,5203969.0
M35/4261,1571519.0,5206078.0
M35/4263,1574959.0,5204540.0
M35/4264,1574005.0,5204893.0
M35/4271,1573178.0,5206208.0
M35/4272,1574343.0,5206234.0
M35/4273,1574341.0,5206308.0
M35/4276,1573992.0,5206503.0
M35/4279,1574303.0,5205865.0
M35/4283,1566391.0,5186255.0
M35/4375,1562689.0,5186368.0
M35/4384,1568816.0,5193254.0
M35/4414,1574048.0,5203689.0
M35/4419,1574047.0,5207096.0
M35/4445,1566187.0,5187632.0
M35/4446,1569699.0,5179888.0
M35/4476,1567400.0,5206078.0
M35/4477,1567600.0,5188185.0
M35/4482,1567910.0,5207133.0
M35/4493,1567420.0,5187735.0
M35/4494,1569599.0,5200180.0
M35/4497,1556274.0,5182693.0
M35/4501,1570886.0,5205020.0
M35/4521,1572698.0,5203179.0
M35/4538,1564401.0,5185685.0
M35/4602,1567720.0,5187355.0
M35/4615,1561002.0,5198981.0
M35/4682,1562755.0,5197221.0
M35/4714,1565501.0,5198881.0
M35/4721,1565301.0,5199380.0
M35/4722,1564891.0,5199141.0
M35/4726,1566500.0,5198281.0
M35/4755,1543208.0,5204979.0
M35/4757,1542882.0,5205029.0
M35/4769,1566660.0,5186275.0
M35/4782,1565401.0,5198781.0
M35/4784,1565301.0,5198981.0
M35/4787,1565201.0,5198881.0
M35/4790,1565701.0,5198781.0
M35/4791,1565601.0,5198681.0
M35/4795,1565595.0,5198869.0
M35/4835,1554739.0,5183194.0
M35/4841,1565701.0,5198781.0
M35/4852,1564308.0,5201712.0
M35/4859,1564001.0,5203579.0
M35/4864,1563901.0,5203879.0
M35/4874,1559240.0,5194043.0
M35/4875,1564208.0,5185862.0
M35/4876,1576447.0,5187265.0
M35/4881,1563402.0,5203679.0
M35/4897,1572881.0,5204358.0
M35/4909,1568807.0,5201696.0
M35/4911,1569799.0,5201680.0
M35/4913,1569499.0,5201480.0
M35/4914,1568900.0,5201380.0
M35/4915,1569099.0,5201680.0
M35/4916,1568800.0,5201580.0
M35/4917,1570108.0,5201521.0
M35/4942,1566700.0,5206978.0
M35/4949,1567950.0,5204838.0
M35/4952,1568500.0,5204679.0
M35/4971,1548247.0,5182609.0
M35/4977,1548027.0,5194332.0
M35/4982,1556655.0,5182617.0
M35/4986,1558203.0,5205578.0
M35/4989,1556086.0,5204677.0
M35/5018,1567450.0,5187835.0
M35/5055,1566979.0,5187887.0
M35/5056,1566950.0,5188384.0
M35/5058,1545128.0,5180596.0
M35/5086,1572162.0,5189200.0
M35/5087,1563973.0,5203873.0
M35/5095,1564443.0,5193693.0
M35/5111,1569081.0,5199213.0
M35/5119,1554539.0,5183216.0
M35/5124,1575838.0,5201455.0
M35/5135,1575607.0,5178668.0
M35/5139,1560646.0,5187052.0
M35/5144,1571956.0,5192868.0
M35/5211,1565801.0,5187085.0
M35/5224,1551106.0,5178487.0
M35/5227,1571999.0,5179388.0
M35/5231,1544708.0,5203079.0
M35/5251,1569561.0,5186447.0
M35/5269,1567379.0,5178553.0
M35/5273,1563489.0,5181694.0
M35/5284,1559567.0,5196347.0
M35/5288,1560692.0,5194932.0
M35/5305,1568600.0,5187315.0
M35/5353,1565806.0,5187345.0
M35/5359,1568200.0,5206778.0
M35/5403,1564651.0,5184326.0
M35/5405,1569799.0,5193083.0
M35/5436,1566307.0,5192524.0
M35/5440,1558066.0,5193939.0
M35/5447,1564945.0,5191855.0
M35/5454,1571825.0,5204010.0
M35/5509,1548149.0,5180841.0
M35/5540,1566840.0,5186855.0
M35/5572,1564202.0,5178688.0
M35/5573,1569552.0,5186469.0
M35/5579,1550418.0,5179187.0
M35/5583,1565146.0,5186202.0
M35/5585,1560946.0,5197413.0
M35/5588,1565201.0,5186285.0
M35/5599,1572870.0,5198260.0
M35/5600,1562612.0,5179897.0
M35/5603,1573698.0,5204878.0
M35/5604,1571219.0,5201589.0
M35/5609,1565032.0,5198906.0
M35/5624,1574425.0,5206143.0
M35/5627,1556961.0,5182477.0
M35/5628,1570780.0,5179403.0
M35/5639,1567158.0,5188507.0
M35/5643,1574150.0,5196762.0
M35/5644,1574250.0,5196801.0
M35/5645,1574355.0,5196899.0
M35/5646,1574959.0,5196923.0
M35/5647,1566560.0,5186915.0
M35/5650,1568310.0,5188165.0
M35/5653,1572758.0,5194602.0
M35/5654,1571583.0,5195094.0
M35/5655,1571598.0,5194782.0
M35/5677,1564049.0,5195722.0
M35/5682,1568980.0,5178978.0
M35/5683,1569040.0,5179008.0
M35/5688,1564951.0,5186894.0
M35/5699,1572238.0,5194772.0
M35/5700,1571998.0,5193982.0
M35/5701,1573759.0,5195858.0
M35/5702,1573858.0,5195862.0
M35/5708,1569219.0,5189334.0
M35/5712,1566151.0,5187365.0
M35/5713,1565501.0,5186785.0
M35/5734,1567250.0,5187605.0
M35/5735,1567120.0,5187695.0
M35/5737,1567498.0,5186875.0
M35/5738,1565051.0,5186985.0
M35/5739,1566621.0,5186131.0
M35/5742,1565741.0,5186815.0
M35/5743,1568040.0,5187885.0
M35/5744,1566900.0,5187335.0
M35/5745,1566820.0,5187215.0
M35/5751,1566800.0,5187535.0
M35/5753,1568049.0,5188132.0
M35/5759,1567300.0,5187175.0
M35/5760,1575608.0,5178671.0
M35/5761,1565561.0,5186845.0
M35/5762,1565301.0,5186685.0
M35/5768,1565201.0,5186635.0
M35/5769,1566500.0,5187735.0
M35/5770,1566500.0,5187685.0
M35/5772,1551006.0,5181177.0
M35/5773,1563002.0,5185835.0
M35/5779,1564691.0,5185176.0
M35/5780,1564571.0,5185266.0
M35/5783,1564646.0,5185312.0
M35/5809,1566531.0,5186585.0
M35/5810,1566630.0,5186735.0
M35/5826,1569797.0,5180325.0
M35/5841,1547288.0,5180939.0
M35/5860,1566341.0,5187405.0
M35/5866,1563731.0,5185423.0
M35/5867,1575817.0,5201380.0
M35/5869,1547924.0,5203527.0
M35/5875,1571792.0,5196444.0
M35/5885,1573598.0,5186585.0
M35/5888,1577196.0,5187675.0
M35/5889,1577108.0,5187285.0
M35/5890,1577316.0,5186945.0
M35/5891,1577346.0,5186665.0
M35/5892,1576757.0,5187455.0
M35/5893,1576797.0,5187285.0
M35/5894,1576837.0,5187165.0
M35/5895,1576847.0,5187015.0
M35/5896,1576897.0,5186865.0
M35/5897,1576916.0,5186735.0
M35/5898,1576976.0,5186635.0
M35/5899,1576407.0,5187285.0
M35/5900,1576427.0,5187175.0
M35/5901,1576447.0,5187045.0
M35/5902,1576697.0,5187785.0
M35/5903,1576697.0,5187865.0
M35/5904,1576697.0,5188005.0
M35/5905,1577096.0,5187985.0
M35/5906,1576747.0,5187575.0
M35/5907,1576747.0,5187675.0
M35/5908,1576377.0,5187455.0
M35/5909,1576317.0,5187665.0
M35/5910,1576327.0,5188025.0
M35/5911,1576867.0,5187245.0
M35/5912,1576936.0,5187105.0
M35/5913,1576946.0,5186945.0
M35/5914,1576966.0,5186795.0
M35/5918,1550925.0,5181231.0
M35/5925,1566920.0,5188055.0
M35/5937,1570427.0,5207338.0
M35/5966,1575227.0,5193902.0
M35/5974,1565551.0,5187835.0
M35/5975,1565951.0,5187785.0
M35/5976,1565651.0,5187585.0
M35/5987,1566553.0,5208322.0
M35/5998,1569624.0,5180542.0
M35/6001,1568210.0,5187885.0
M35/6012,1565501.0,5186585.0
M35/6015,1573874.0,5203647.0
M35/6023,1575367.0,5194632.0
M35/6038,1576930.0,5182389.0
M35/6040,1563443.0,5181714.0
M35/6050,1561010.0,5180573.0
M35/6054,1566960.0,5186785.0
M35/6061,1564531.0,5196991.0
M35/6064,1559980.0,5182258.0
M35/6066,1545708.0,5180387.0
M35/6067,1546808.0,5180487.0
M35/6068,1545808.0,5180487.0
M35/6102,1563492.0,5178688.0
M35/6107,1575619.0,5178661.0
M35/6108,1563823.0,5183507.0
M35/6124,1575057.0,5193433.0
M35/6143,1566740.0,5187885.0
M35/6156,1550006.0,5200760.0
M35/6164,1556559.0,5182760.0
M35/6173,1548083.0,5193937.0
M35/6174,1544653.0,5179361.0
M35/6175,1574318.0,5206688.0
M35/6176,1574294.0,5205798.0
M35/6177,1574441.0,5205714.0
M35/6201,1549894.0,5180029.0
M35/6209,1566441.0,5186445.0
M35/6211,1558214.0,5205579.0
M35/6213,1572410.0,5193067.0
M35/6220,1567411.0,5207208.0
M35/6221,1567510.0,5207118.0
M35/6222,1567610.0,5207148.0
M35/6248,1568600.0,5202470.0
M35/6251,1572997.0,5204189.0
M35/6254,1569650.0,5199405.0
M35/6271,1566721.0,5186766.0
M35/6281,1568230.0,5202310.0
M35/6295,1554238.0,5204568.0
M35/6308,1550807.0,5182886.0
M35/6312,1566401.0,5206078.0
M35/6333,1558164.0,5178648.0
M35/6360,1558928.0,5180380.0
M35/6364,1543576.0,5180555.0
M35/6366,1544247.0,5179780.0
M35/6368,1550086.0,5200250.0
M35/6374,1566340.0,5187169.0
M35/6381,1566551.0,5187785.0
M35/6382,1566601.0,5187735.0
M35/6385,1545395.0,5194453.0
M35/6407,1566620.0,5187155.0
M35/6412,1566601.0,5187385.0
M35/6413,1550265.0,5203747.0
M35/6414,1566501.0,5187685.0
M35/6415,1566531.0,5187745.0
M35/6416,1566561.0,5187795.0
M35/6417,1550518.0,5179498.0
M35/6426,1566591.0,5187885.0
M35/6427,1543753.0,5194931.0
M35/6435,1566581.0,5187885.0
M35/6436,1566601.0,5187875.0
M35/6437,1566571.0,5187845.0
M35/6459,1566591.0,5187785.0
M35/6487,1571559.0,5186975.0
M35/6489,1575947.0,5194783.0
M35/6490,1575330.0,5194240.0
M35/6491,1575717.0,5194723.0
M35/6492,1575777.0,5194463.0
M35/6493,1575278.0,5194733.0
M35/6494,1574398.0,5194583.0
M35/6495,1575582.0,5194765.0
M35/6496,1575597.0,5194833.0
M35/6497,1575787.0,5194463.0
M35/6520,1566401.0,5187835.0
M35/6537,1567110.0,5187885.0
M35/6552,1570619.0,5194882.0
M35/6557,1566201.0,5187205.0
M35/6562,1566701.0,5187985.0
M35/6567,1569520.0,5195403.0
M35/6572,1567050.0,5186865.0
M35/6584,1574328.0,5206398.0
M35/6615,1558804.0,5186985.0
M35/6624,1569352.0,5198420.0
M35/6639,1559515.0,5203642.0
M35/6654,1550196.0,5183766.0
M35/6656,1566016.0,5186986.0
M35/6662,1576048.0,5196637.0
M35/6667,1567124.0,5181957.0
M35/6670,1572824.0,5198731.0
M35/6681,1570367.0,5195028.0
M35/6685,1567600.0,5187985.0
M35/6686,1566401.0,5187835.0
M35/6701,1542524.0,5195351.0
M35/6713,1567936.0,5197725.0
M35/6723,1540919.0,5198631.0
M35/6736,1566650.0,5187905.0
M35/6744,1569499.0,5201480.0
M35/6745,1573463.0,5206494.0
M35/6753,1572345.0,5194634.0
M35/6760,1566641.0,5191893.0
M35/6769,1550806.0,5195342.0
M35/6789,1542313.0,5194781.0
M35/6791,1562468.0,5181460.0
M35/6792,1574209.0,5205259.0
M35/6811,1549907.0,5183926.0
M35/6814,1567880.0,5188085.0
M35/6831,1573568.0,5204459.0
M35/6833,1557531.0,5182330.0
M35/6847,1566700.0,5187715.0
M35/6885,1550795.0,5181918.0
M35/6928,1571206.0,5193293.0
M35/6929,1564901.0,5187135.0
M35/6930,1571034.0,5204988.0
M35/6935,1550409.0,5185930.0
M35/6946,1554137.0,5187471.0
M35/6972,1559543.0,5182541.0
M35/6976,1573528.0,5201939.0
M35/6977,1572381.0,5194507.0
M35/6979,1574597.0,5189434.0
M35/6987,1574721.0,5207149.0
M35/7008,1568184.0,5188083.0
M35/7009,1574517.0,5203149.0
M35/7010,1541101.0,5182400.0
M35/7017,1543959.0,5185635.0
M35/7018,1543958.0,5185645.0
M35/7024,1576088.0,5200865.0
M35/7028,1552762.0,5181307.0
M35/7057,1565751.0,5186985.0
M35/7058,1564402.0,5184982.0
M35/7065,1558966.0,5192858.0
M35/7078,1576088.0,5200865.0
M35/7079,1576088.0,5200865.0
M35/7082,1566371.0,5181057.0
M35/7094,1567709.0,5192464.0
M35/7116,1549184.0,5190986.0
M35/7161,1550566.0,5181386.0
M35/7180,1575198.0,5193914.0
M35/7218,1577931.0,5182320.0
M35/7219,1564401.0,5186792.0
M35/7281,1567132.0,5181251.0
M35/7285,1559428.0,5195630.0
M35/7307,1567020.0,5187995.0
M35/7369,1546360.0,5178590.0
M35/7397,1546761.0,5184186.0
M35/7412,1566171.0,5181118.0
M35/7450,1570342.0,5206836.0
M35/7493,1565982.0,5203859.0
M35/7504,1566701.0,5186836.0
M35/7505,1567091.0,5186876.0
M35/7506,1566711.0,5187005.0
M35/7510,1566821.0,5187325.0
M35/7511,1566751.0,5187675.0
M35/7512,1566751.0,5187695.0
M35/7513,1566751.0,5187715.0
M35/7514,1566751.0,5187725.0
M35/7515,1566741.0,5187765.0
M35/7516,1566651.0,5187855.0
M35/7517,1566761.0,5187805.0
M35/7518,1566721.0,5187775.0
M35/7519,1566711.0,5187685.0
M35/7520,1566751.0,5187825.0
M35/7521,1566721.0,5187855.0
M35/7522,1566741.0,5187865.0
M35/7523,1566821.0,5187725.0
M35/7524,1567800.0,5187905.0
M35/7525,1567860.0,5187925.0
M35/7527,1566921.0,5186985.0
M35/7528,1566581.0,5187145.0
M35/7529,1566351.0,5186896.0
M35/7530,1562422.0,5204579.0
M35/7542,1574614.0,5203279.0
M35/7555,1540865.0,5181252.0
M35/7628,1554202.0,5179814.0
M35/7639,1574378.0,5206711.0
M35/7643,1545208.0,5183665.0
M35/7644,1568586.0,5204052.0
M35/7678,1549216.0,5206198.0
M35/7688,1572178.0,5206618.0
M35/7689,1549517.0,5204165.0
M35/7716,1568256.0,5197703.0
M35/7720,1560403.0,5187185.0
M35/7729,1548637.0,5196871.0
M35/7734,1556514.0,5181797.0
M35/7740,1542184.0,5181632.0
M35/7747,1550263.0,5179703.0
M35/7796,1567877.0,5198635.0
M35/7859,1574353.0,5206967.0
M35/7878,1563134.0,5205944.0
M35/7915,1541659.0,5200944.0
M35/7953,1553198.0,5198538.0
M35/7956,1554557.0,5199016.0
M35/7968,1558309.0,5195519.0
M35/8000,1566306.0,5186485.0
M35/8001,1567049.0,5187794.0
M35/8002,1565942.0,5180966.0
M35/8006,1565493.0,5182384.0
M35/8014,1560760.0,5180940.0
M35/8025,1555675.0,5179764.0
M35/8034,1571195.0,5192089.0
M35/8110,1574021.0,5205622.0
M35/8161,1574138.0,5206718.0
M35/8175,1576866.0,5185759.0
M35/8194,1555298.0,5194556.0
M35/8211,1572319.0,5197051.0
M35/8212,1571798.0,5196502.0
M35/8224,1562875.0,5193398.0
M35/8345,1540608.0,5186227.0
M35/8349,1553769.0,5200962.0
M35/8363,1562182.0,5187895.0
M35/8364,1561622.0,5187885.0
M35/8367,1561382.0,5188204.0
M35/8370,1561242.0,5188665.0
M35/8371,1560799.0,5188776.0
M35/8372,1542031.0,5185789.0
M35/8379,1541640.0,5187099.0
M35/8381,1565860.0,5199001.0
M35/8384,1573858.0,5202079.0
M35/8428,1556190.0,5191160.0
M35/8456,1567458.0,5195747.0
M35/8462,1571189.0,5201640.0
M35/8470,1572368.0,5188674.0
M35/8472,1558981.0,5182633.0
M35/8479,1549907.0,5199970.0
M35/8542,1569811.0,5179630.0
M35/8558,1561119.0,5192413.0
M35/8567,1550204.0,5204389.0
M35/8569,1556739.0,5191068.0
M35/8584,1571838.0,5191803.0
M35/8597,1572912.0,5199616.0
M35/8601,1539940.0,5186074.0
M35/8603,1575900.0,5201658.0
M35/8604,1565128.0,5178610.0
M35/8664,1567734.0,5198253.0
M35/8711,1555168.0,5182337.0
M35/8730,1563947.0,5186003.0
M35/8744,1547887.0,5203076.0
M35/8759,1575869.0,5206962.0
M35/8780,1575809.0,5206673.0
M35/8787,1573495.0,5201185.0
M35/8864,1574346.0,5206276.0
M35/8865,1574059.0,5206231.0
M35/8867,1564840.0,5185283.0
M35/8874,1564469.0,5185132.0
M35/8876,1574484.0,5207016.0
M35/8878,1574495.0,5207019.0
M35/8879,1574328.0,5206236.0
M35/8880,1573876.0,5205137.0
